CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO07,SUBPREF,CORED,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,"EJATOTAL,,"
35066266,2008,Municipal,EMEF RAUL POMPEIA,4208,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,228,185,104,234,215,231,178,242,1617,0,0,0,0,0,0,0,0,0,4,2,4,84,11,13,22,4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098735,2008,Municipal,EMEF BENEDITO MONTENEGRO PROF,3305,IGUATEMI,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,64,65,94,70,109,66,77,627,0,0,0,0,0,0,0,0,0,2,1,1,5,1,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35058185,2008,Municipal,CEU EMEF VILA ATLANTICA,9501,SAO DOMINGOS,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,97,104,98,91,104,97,96,75,762,0,0,0,0,0,0,0,0,0,4,0,0,26,1,4,7,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35066308,2008,Municipal,EMEF TERESA MARGARIDA DA SILVA E ORTA,4309,JARDIM ANGELA,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,8,6,3,4,3,3,0,7,34,0,0,0,0,0,0,0,0,0,218,336,299,148,176,194,233,165,1769,0,0,0,0,0,0,0,0,0,0,1,3,28,6,15,19,73,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055608,2008,Municipal,EMEF LUIS SAIA ARQ.,7405,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,68,136,165,104,116,181,183,138,1091,0,0,0,0,0,0,0,0,0,0,3,0,26,0,1,2,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35062790,2008,Municipal,EMEF FLAVIO AUGUSTO ROSA PROF.,4405,JARDIM HELENA,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,133,126,166,135,142,164,142,1135,0,0,0,0,0,0,0,0,0,13,0,0,15,6,20,26,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35062807,2008,Municipal,EMEF ERNESTO DE MORAES LEME PROF.,4203,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,101,108,135,181,172,103,137,97,1034,0,0,0,0,0,0,0,0,0,3,2,0,17,6,1,5,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054768,2008,Municipal,EMEF SHIRLEY GUIO PROFA.,9204,VILA MEDEIROS,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,6,0,0,0,0,0,0,0,0,0,63,94,98,96,98,98,89,82,718,0,0,0,0,0,0,0,0,0,0,1,1,28,6,4,9,16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35256493,2008,Municipal,CIEJA CENTRO INT ED JOVENS E ADULTOS - ERMELINO MA,2804,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35256500,2008,Municipal,CIEJA CENTRO INT ED JOVENS E ADULTOS - GUAIANASES,3101,GUAIANASES,GUAIANASES,GUAIANASES,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055244,2008,Municipal,EMEF JOSE DE ANCHIETA PE.,7408,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,215,259,218,199,219,207,184,1713,0,0,0,0,0,0,0,0,0,8,2,4,35,13,10,8,29,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35256473,2008,Municipal,CIEJA CENTRO INT ED JOVENS E ADULTOS - VILA PRUDEN,7606,SAPOPEMBA,SAPOPEMBA,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35091340,2008,Municipal,EMEF VILANOVA ARTIGAS ARQ.,7602,SAPOPEMBA,SAPOPEMBA,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,129,134,114,167,190,172,119,93,1118,0,0,0,0,0,0,0,0,0,4,0,7,34,7,3,7,28,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055645,2008,Municipal,EMEF NEWTON REIS GEN.,8405,VILA CURUCA,ITAIM PAULISTA,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,190,216,246,317,181,260,212,1823,0,0,0,0,0,0,0,0,0,5,11,4,76,25,9,11,22,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35068792,2008,Municipal,EMEF MARIO SCHONBERG PROF.,5802,PEDREIRA,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,11,33,77,0,0,0,0,0,0,0,0,0,165,170,290,213,243,221,212,156,1670,0,0,0,0,0,0,0,0,0,2,3,1,36,25,1,34,47,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054641,2008,Municipal,EMEF JAIRO RAMOS,9502,SAO DOMINGOS,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,101,123,156,133,125,139,96,78,951,0,0,0,0,0,0,0,0,0,1,2,0,23,4,1,4,41,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35249993,2008,Municipal,EMEF JOSE KAUFFMANN DR.,4205,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,8,1,1,5,16,18,15,19,83,0,0,0,0,0,0,0,0,0,124,140,133,186,209,112,142,96,1142,0,0,0,0,0,0,0,0,0,3,11,6,33,7,10,8,15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098498,2008,Municipal,EMEF VIANNA MOOG,9401,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,35,107,160,135,165,121,90,44,857,0,0,0,0,0,0,0,0,0,0,0,1,33,7,7,8,11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098577,2008,Municipal,EMEF MODESTO SCAGLIUSI,1704,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,13,0,0,0,0,0,0,0,0,0,106,109,109,70,68,93,125,83,763,0,0,0,0,0,0,0,0,0,1,0,1,37,0,6,3,37,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098528,2008,Municipal,EMEF PLINIO SALGADO,3010,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,143,140,145,68,130,134,110,1065,0,0,0,0,0,0,0,0,0,12,0,0,6,6,10,5,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098536,2008,Municipal,EMEF JOAO DE SOUZA FERRAZ PROF.,1604,CAMPO GRANDE,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,101,93,70,66,104,105,70,99,708,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055086,2008,Municipal,EMEF AUREA RIBEIRO XAVIER LOPES PROFA.,7202,SAO LUCAS,VILA PRUDENTE/SAPOPEMBA,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,102,98,90,97,106,92,87,766,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055554,2008,Municipal,EMEF VICENTE DE PAULO DALE COUTINHO GEN.,4208,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,24,37,0,0,0,0,0,0,0,0,0,195,179,179,193,174,165,171,161,1417,0,0,0,0,0,0,0,0,0,1,4,1,55,10,13,3,17,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055074,2008,Municipal,EMEF HERALDO BARBUY,7606,SAPOPEMBA,SAPOPEMBA,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,6,0,0,0,0,0,0,0,0,0,98,100,122,133,128,153,114,116,964,0,0,0,0,0,0,0,0,0,0,2,3,19,2,2,4,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098565,2008,Municipal,EMEF DEZOITO DO FORTE,4304,JARDIM ANGELA,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,70,69,101,62,69,64,84,62,581,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,6,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054707,2008,Municipal,EMEF OLAVO PEZZOTTI PROF.,6201,PINHEIROS,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,97,77,93,83,90,93,88,82,703,0,0,0,0,0,0,0,0,0,1,4,11,5,0,3,9,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35126093,2008,Municipal,CIEJA CENTRO INT ED JOVENS E ADULTOS - PARELHEIROS,5502,PARELHEIROS,PARELHEIROS,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35066734,2008,Municipal,EMEF HENRIQUE SOUZA FILHO - HENFIL,3303,IGUATEMI,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,15,0,0,0,0,0,0,0,0,0,74,67,70,58,74,67,63,97,570,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055136,2008,Municipal,EMEF ANTONIO VIEIRA PE.,505,ARTUR ALVIM,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,1,2,0,0,2,8,8,0,21,0,0,0,0,0,0,0,0,0,129,133,127,139,150,154,93,102,1027,0,0,0,0,0,0,0,0,0,0,1,0,15,4,4,10,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054677,2008,Municipal,EMEF JOSE FERRAZ DE CAMPOS PROF.,4001,JAGUARA,LAPA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,103,108,105,100,98,88,797,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35200001,2008,Municipal,EMEF ERNANI SILVA BRUNO,4209,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9,0,0,0,0,0,0,0,0,0,104,133,96,74,96,124,112,66,805,0,0,0,0,0,0,0,0,0,8,1,3,26,1,9,12,24,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35060331,2008,Municipal,CEU EMEF CASA BLANCA,4601,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,126,69,68,111,94,100,84,61,713,0,0,0,0,0,0,0,0,0,3,1,3,18,5,2,6,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098462,2008,Municipal,EMEF ALIPIO CORREA NETO PROF.,9404,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,7,0,0,0,0,0,0,0,0,0,70,54,64,58,67,75,67,68,523,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35056716,2008,Municipal,CEU EMEF PAULO GOMES CARDIM PROFESSOR DOUTOR,2406,CIDADE LIDER,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,105,101,81,90,91,92,64,725,0,0,0,0,0,0,0,0,0,11,0,2,12,11,10,8,26,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053843,2008,Municipal,EMEF PEREIRA CARNEIRO CDE.,1604,CAMPO GRANDE,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,7,0,0,0,0,0,0,0,0,0,66,95,205,170,144,130,175,146,1131,0,0,0,0,0,0,0,0,0,0,3,3,25,2,1,0,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055050,2008,Municipal,EMEF SILVIO FLEMING MJ.,101,AGUA RASA,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,92,95,91,94,99,91,103,761,0,0,0,0,0,0,0,0,0,1,1,3,11,2,1,2,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35087142,2008,Municipal,EMEF ARLINDO CAETANO FILHO PROF.,7607,SAPOPEMBA,SAPOPEMBA,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,13,0,0,0,0,0,0,0,0,0,61,68,83,103,99,91,86,74,665,0,0,0,0,0,0,0,0,0,7,1,3,15,2,0,3,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35098346,2008,Municipal,EMEF CLOVIS GRACIANO,1305,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,98,65,83,91,111,75,54,611,0,0,0,0,0,0,0,0,0,0,2,5,24,12,7,5,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054636,2008,Municipal,EMEF EUCLIDES CUSTODIO DA SILVEIRA DES.,9504,SAO DOMINGOS,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,124,63,67,65,97,69,66,83,634,0,0,0,0,0,0,0,0,0,7,3,2,3,0,0,2,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35090585,2008,Municipal,EMEF CECILIA MORAES DE VASCONCELOS PROFA.,1104,BRASILANDIA,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,135,224,210,208,158,153,81,1352,0,0,0,0,0,0,0,0,0,16,4,4,63,43,46,33,81,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35060562,2008,Municipal,CEU EMEF HERMES FERREIRA DE SOUZA,1706,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,15,19,0,0,0,0,0,0,0,0,0,108,103,68,129,86,95,91,64,744,0,0,0,0,0,0,0,0,0,0,1,0,16,16,3,4,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054896,2008,Municipal,EMEF OSVALDO QUIRINO SIMOES,1303,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,88,113,105,129,157,131,85,926,0,0,0,0,0,0,0,0,0,6,4,8,38,22,13,15,30,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055530,2008,Municipal,EMEF CANDIDO PORTINARI,6102,PERUS,PERUS,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,134,202,186,192,178,133,158,119,1302,0,0,0,0,0,0,0,0,0,13,3,1,40,8,14,25,39,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055098,2008,Municipal,EMEF MARLENE RONDELLI PROFA.,7201,SAO LUCAS,VILA PRUDENTE/SAPOPEMBA,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,98,101,100,92,138,132,118,126,905,0,0,0,0,0,0,0,0,0,2,0,0,9,3,1,2,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35095709,2008,Municipal,EMEF TEOFILO BENEDITO OTTONI,6505,RAPOSO TAVARES,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,109,90,105,104,95,67,740,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35058452,2008,Municipal,CEU EMEF TRES LAGOS,3006,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,104,99,82,141,97,58,102,781,0,0,0,0,0,0,0,0,0,0,1,0,11,3,2,5,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055694,2008,Municipal,EMEF PAULO ROLIM LOUREIRO D.,7405,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,13,21,0,0,0,0,0,0,0,0,0,166,143,174,201,169,164,183,163,1363,0,0,0,0,0,0,0,0,0,3,2,1,36,10,14,11,63,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35058075,2008,Municipal,CEU EMEF PERUS,6102,PERUS,PERUS,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,125,101,71,63,102,102,104,91,759,0,0,0,0,0,0,0,0,0,5,2,0,8,1,4,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054616,2008,Municipal,EMEF HELENA LOMBARDI BRAGA PROFA.,8601,VILA GUILHERME,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,116,96,93,103,97,100,85,812,0,0,0,0,0,0,0,0,0,6,3,0,16,1,1,2,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054720,2008,Municipal,EMEF ARY GOMES CEL.,8904,VILA MARIA,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,1,0,0,3,6,3,6,3,22,0,0,0,0,0,0,0,0,0,158,125,131,138,96,92,74,43,857,0,0,0,0,0,0,0,0,0,4,4,0,31,9,15,9,17,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35070208,2008,Municipal,EMEF JOAQUIM OSORIO DUQUE ESTRADA,3306,IGUATEMI,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,143,140,108,133,122,113,105,959,0,0,0,0,0,0,0,0,0,1,2,2,5,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054471,2008,Municipal,EMEF LOURENCO FILHO,3904,JACANA,JACANA/TREMEMBE,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,106,119,99,143,107,143,99,918,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35087661,2008,Municipal,EMEF AIRTON ARANTES RIBEIRO PROF.,4603,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,3,1,12,0,0,0,0,0,0,0,0,0,131,142,110,100,92,97,127,91,890,0,0,0,0,0,0,0,0,0,2,3,3,27,4,6,5,35,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,"0,,"
